ContextTokens,GeneratedTokens,start_timestamp_ms
2016,13,1194279
7437,28,1194280
593,6,1194385
1638,26,1194481
821,9,1194579
4680,9,1194679
293,11,1194782
4036,13,1195084
155,11,1195279
234,94,1195379
114,106,1195606
228,10,1195713
170,9,1195725
941,7,1195779
494,9,1195880
4683,10,1195881
1879,12,1196186
143,56,1196186
629,17,1196279
228,6,1196293
940,8,1196293
4682,7,1196379
2016,18,1196415
4251,93,1196641
754,22,1196779
822,14,1196779
447,9,1196790
1771,235,1196885
4572,13,1197147
4681,12,1197314
887,47,1197391
195,13,1197479
719,86,1197483
1644,9,1197614
609,87,1197709
2468,30,1197905
4574,10,1197998
195,47,1198083
1363,12,1198091
4680,11,1198181
82,15,1198280
195,25,1198479
2854,7,1198499
5578,27,1198503
292,18,1198572
634,12,1198679
2085,10,1198802
2056,6,1198905
2915,31,1199003
2354,9,1199004
7436,8,1199006
6072,74,1199008
2388,12,1199100
1095,11,1199100
2056,24,1199101
940,6,1204502
457,14,1204899
751,9,1204900
2554,27,1204903
907,16,1205003
6077,39,1205008
7435,10,1205008
370,27,1205100
965,11,1205197
4992,14,1205299
4992,15,1205300
909,8,1205399
210,16,1205507
686,11,1205507
59,23,1205598
2018,11,1205599
871,13,1205602
2461,15,1205602
2570,18,1205602
1912,7,1205602
59,52,1205704
116,103,1205709
87,6,1205997
1912,14,1206001
2558,11,1206001
6077,37,1206002
2570,12,1206005
859,16,1206097
908,25,1206201
325,12,1206203
908,21,1206207
1907,16,1206302
907,16,1207403
6078,26,1207506
59,18,1207509
909,18,1208402
1897,16,1208409
857,6,1208698
4995,44,1208802
62,103,1208803
2235,8,1209407
4332,9,1209504
7429,23,1209602
2177,11,1209609
6362,43,1210408
172,14,1210408
545,29,1210497
909,7,1210497
1897,13,1210502
3767,224,1210502
6077,6,1210504
541,41,1210504
1690,28,1210597
7427,20,1210601
681,12,1210608
402,51,1210609
2468,10,1210698
691,10,1210702
1820,9,1210703
957,43,1210703
6078,31,1210704
1690,15,1210798
545,20,1210807
1544,27,1210808
7435,13,1210809
68,14,1210901
1542,16,1210901
2271,12,1210904
1248,69,1210904
545,20,1210905
688,12,1211003
6078,27,1211004
32,9,1211005
1540,8,1211008
1839,43,1211101
1205,6,1211104
310,16,1211105
1917,7,1211105
908,32,1211202
1694,18,1211705
99,7,1211800
1855,13,1211805
7435,11,1211806
1456,8,1211807
32,9,1211809
6364,53,1212001
2178,10,1212007
680,13,1212008
2469,13,1212008
2768,11,1212009
4338,142,1212097
548,21,1212097
7315,15,1212301
3833,37,1212302
2876,9,1212303
550,29,1212303
748,22,1212305
2271,31,1212307
7421,15,1212309
2180,13,1212398
7315,28,1212601
552,12,1212898
1921,41,1212998
2273,11,1213998
802,18,1214101
555,22,1214299
4338,310,1214505
801,9,1214698
3872,24,1214900
1801,19,1215501
7437,6,1215698
2622,32,1215699
3835,186,1215801
1695,22,1215898
5292,9,1215900
803,16,1215997
839,91,1281499
812,8,1281698
1601,9,1281798
1595,9,1281971
46,14,1282001
2165,7,1282002
864,15,1282100
421,18,1282229
7429,7,1282342
1828,73,1282500
1601,12,1282501
74,67,1282602
2260,9,1282602
2188,38,1282603
1000,13,1282798
1618,129,1282959
812,16,1283098
2260,13,1283098
2814,69,1283138
192,28,1283217
1637,27,1283598
2816,8,1283698
2260,17,1283998
1863,6,1284198
1370,9,1284301
7436,6,1284500
1002,67,1284698
423,23,1284759
1371,9,1284797
2260,17,1285001
1984,16,1285001
2168,17,1285098
540,14,1285199
1594,10,1285201
7412,11,1285228
2898,12,1285298
1984,16,1285498
1865,20,1285598
5981,11,1285701
7436,13,1285701
1637,142,1285799
2784,55,1285823
5721,29,1286123
1372,8,1286298
84,180,1286398
543,12,1286399
1531,10,1286502
2168,8,1286603
1373,9,1286698
1867,21,1286900
1598,94,1287000
1024,9,1287100
7412,50,1287198
1373,7,1287298
6426,14,1287403
1306,8,1287600
2782,13,1287901
698,18,1288099
1599,37,1288198
2623,36,1288201
970,10,1288406
1547,9,1288501
2234,69,1288599
5981,12,1289358
1547,9,1289418
1373,7,1289500
7436,19,1289500
2236,17,1289503
2172,14,1289600
416,9,1289733
2147,8,1289759
2657,12,1289883
675,47,1290497
2148,14,1290798
7435,31,1290905
548,13,1291015
1306,10,1291134
6164,12,1291155
22,7,1331250
301,13,1331270
2160,14,1331513
144,12,1331519
1175,175,1331598
3337,14,1332122
22,17,1332468
2575,19,1332585
1070,15,1332746
1911,14,1332746
558,29,1332774
1611,9,1332955
965,21,1333423
303,10,1333759
448,9,1333898
7436,6,1333945
2578,9,1333948
149,9,1333992
224,22,1334448
1619,14,1336851
24,8,1336852
450,6,1337057
2171,33,1337146
152,17,1337248
1128,11,1337248
1891,6,1337347
1129,15,1337354
3964,20,1337446
7394,79,1337446
1632,7,1337447
575,7,1337851
2031,55,1337853
2184,8,1337853
416,75,1337854
1915,12,1337952
7436,9,1338054
7394,22,1338146
1130,12,1338152
2533,6,1338246
1896,55,1338254
1471,15,1338446
2985,7,1338453
188,9,1338453
3106,60,1338546
1105,8,1338550
1912,12,1338748
1111,10,1338748
1912,26,1338748
189,9,1339148
173,12,1339148
2519,8,1339149
2979,25,1339745
1105,8,1340045
191,7,1340048
7390,72,1340048
174,12,1340147
1105,7,1340446
708,51,1340748
1866,18,1340748
7436,7,1340752
175,9,1340753
7435,9,1340848
1105,11,1340950
658,16,1340951
51,13,1341527
2977,53,1341645
7435,8,1341789
4270,6,1342585
1106,11,1342665
7436,9,1342745
7390,46,1342765
2193,15,1342765
244,24,1343246
51,7,1343376
7436,12,1343445
1191,27,1343445
7390,41,1343647
969,9,1343745
116,7,1343745
2195,9,1343845
53,6,1344045
243,23,1344049
96,9,1344147
1908,58,1344447
147,8,1344448
7436,12,1344648
579,22,1344650
97,10,1344747
147,16,1345209
2311,17,1345287
7435,12,1345648
1196,26,1345745
1053,13,1346247
7435,11,1346247
727,12,1346357
57,14,1346561
579,11,1346564
188,9,1346745
4113,6,1347045
471,31,1347047
7436,11,1347376
3415,6,1347645
578,6,1347645
560,26,1347745
4329,15,1347945
2204,17,1348061
4113,25,1348082
1399,29,1348146
1508,151,1348245
577,7,1348245
1135,12,1348249
2356,12,1348448
349,7,1348873
575,7,1349081
2206,13,1349245
2356,6,1349347
3413,7,1349347
1913,94,1349349
994,21,1349373
1105,11,1349465
7436,9,1349745
7436,8,1349850
349,34,1349945
4114,21,1350045
2356,11,1350047
3818,12,1350213
4115,6,1350388
350,9,1350660
4116,20,1351120
7436,7,1351175
2530,8,1351549
1918,58,1351651
638,12,1351970
352,31,1352145
456,72,1352391
581,153,1352402
2215,27,1352472
22,10,1352486
1484,6,1352545
1484,6,1353308
2224,9,1353345
2530,35,1353446
7436,9,1353945
7435,12,1353988
2115,15,1353998
1169,297,1354166
2224,21,1354519
2128,15,1354613
7436,9,1354650
352,29,1354650
7436,8,1354745
2129,49,1355194
1351,22,1355345
1469,16,1355389
2226,19,1355445
1444,18,1363063
240,9,1363160
651,10,1363362
3251,10,1363362
2766,8,1363362
1775,6,1363462
7412,68,1363463
125,6,1363557
2731,12,1363557
3324,15,1363657
3600,7,1363662
4256,21,1363855
1061,30,1363855
1680,73,1363858
1447,17,1363859
125,6,1363861
1137,20,1363954
126,19,1365156
1683,11,1365157
2765,9,1365259
2764,10,1365259
430,9,1365259
2454,13,1365357
3651,14,1365361
81,12,1365364
1685,9,1365366
3115,10,1365456
1684,10,1365459
1234,10,1365460
982,9,1365554
431,9,1365555
3035,18,1368155
1234,10,1368257
3113,12,1368258
155,6,1368360
3600,9,1368458
1139,16,1368460
1235,7,1368558
1235,9,1368661
155,13,1369063
7411,58,1369158
1638,6,1369158
3600,9,1369256
1639,6,1369363
3600,16,1369367
1075,7,1369559
1074,6,1370061
431,8,1370062
2431,76,1370062
1753,88,1370066
7436,13,1370157
430,9,1370157
3041,16,1370160
1667,9,1370259
431,8,1372157
7436,12,1372256
126,26,1372357
7416,67,1372360
1075,6,1372361
166,22,1372362
85,19,1372455
7406,10,1372458
7423,67,1372459
2448,940,1372459
2436,28,1372462
127,12,1372554
166,9,1372555
1122,12,1373065
1638,6,1373065
2389,21,1373066
129,22,1373158
167,17,1373256
7415,64,1373257
3360,584,1373258
7413,79,1373261
112,29,1373261
1139,13,1373354
52,19,1373354
1642,6,1373354
1208,9,1373358
128,10,1373362
7436,11,1373460
7396,18,1373461
123,20,1373558
87,8,1373560
7416,37,1373658
51,13,1373659
1797,43,1373662
89,9,1373754
3469,18,1373760
999,11,1373761
6114,9,1373761
2529,13,1373857
225,12,1373862
225,16,1373866
256,39,1373962
1671,130,1374055
7375,11,1374059
1208,22,1374157
742,24,1374258
1124,19,1374259
1001,11,1374261
948,13,1374263
2985,12,1374266
91,11,1374357
2436,15,1374362
629,9,1374462
1797,72,1374561
1526,31,1374656
2042,32,1374658
289,11,1374658
1124,14,1374659
950,18,1374756
1234,13,1374761
628,27,1374954
1671,41,1374956
1260,8,1375154
62,44,1375555
1126,19,1375954
2551,7,1376054
2045,10,1376054
950,15,1376257
7239,10,1376454
1838,11,1376454
226,9,1376458
1666,35,1376458
65,11,1376459
1338,22,1376754
2813,24,1376754
630,13,1377357
1909,7,1377360
7436,76,1377556
5011,16,1377655
4464,19,1377954
1694,8,1378159
1124,12,1378454
631,14,1378454
3177,11,1378554
950,11,1378656
226,9,1378754
1804,17,1378855
70,40,1378955
3486,18,1379057
5722,6,1379154
754,24,1379158
1693,18,1379159
5009,23,1379162
2815,40,1379255
5722,6,1379754
1703,8,1379954
905,19,1379956
3181,25,1380054
1914,12,1380058
631,18,1380254
1914,14,1380756
1693,55,1380854
1226,127,1381057
2464,13,1381157
1118,12,1381454
2837,14,1381457
1914,14,1381755
632,9,1381759
1693,22,1382054
76,76,1382054
1382,11,1382157
763,63,1382255
632,12,1382461
1118,15,1382582
1924,15,1382994
7436,6,1383455
3474,34,1383500
2207,9,1383502
1694,31,1383555
1913,12,1383559
1914,11,1383970
1117,8,1384054
630,7,1384155
1780,18,1384557
1694,30,1384599
6376,7,1384620
2465,12,1384631
1915,10,1384705
3050,9,1384755
1117,15,1384856
2420,13,1385054
632,12,1385111
90,131,1385358
2207,8,1385561
3050,9,1385577
6376,15,1385659
1819,9,1385758
1914,8,1385854
2420,13,1385856
7421,6,1399183
2951,9,1399189
522,8,1399278
2330,8,1399284
1785,10,1399380
7436,66,1399386
176,9,1399387
329,79,1399580
243,9,1399581
173,8,1399686
3022,7,1400984
3937,11,1401183
2950,9,1401278
1888,7,1401286
7435,10,1401286
680,7,1401387
2040,73,1401488
7436,9,1401581
331,12,1401679
7436,7,1401679
128,12,1401680
539,54,1401681
5754,6,1401986
304,18,1402081
1479,53,1402081
1626,49,1402180
1785,8,1402184
6121,14,1402184
2403,12,1402280
331,7,1402380
4112,7,1402484
248,9,1402681
7412,8,1404082
260,18,1404082
349,253,1404085
485,19,1404189
343,8,1406245
345,7,1406345
146,19,1406545
759,11,1406551
3744,21,1406746
343,8,1406859
161,6,1406946
4355,7,1407052
2752,21,1407054
3745,12,1407367
6289,9,1407368
351,6,1407816
145,24,1407949
6289,10,1408099
1230,36,1408129
238,65,1408145
3745,17,1408645
1910,6,1408762
4037,14,1408868
238,13,1408883
1157,11,1408984
99,11,1409083
260,18,1409083
13,38,1409084
7412,15,1409084
195,6,1409086
3030,8,1409186
530,12,1409282
2597,9,1409283
326,11,1409483
1607,30,1409549
167,60,1409581
146,10,1409763
6289,16,1409945
180,9,1409946
981,6,1410050
98,14,1410082
257,43,1410083
1981,6,1410183
12,48,1410188
855,48,1410188
1913,20,1410245
1609,21,1410250
117,6,1410286
97,8,1410287
4279,11,1410345
4467,15,1410387
1774,27,1410388
938,8,1410447
67,9,1410448
506,16,1410487
174,7,1410582
136,32,1410680
1499,24,1410778
117,6,1410784
2720,45,1410787
167,70,1410880
2758,7,1410880
180,8,1410980
98,14,1410980
181,30,1410981
3569,17,1410987
331,12,1410988
260,23,1410989
4118,11,1410989
1158,10,1411088
1785,9,1411088
3747,31,1411149
1910,10,1411249
4139,14,1411249
98,6,1411280
1478,31,1411281
4970,37,1411284
1159,9,1411288
50,20,1411348
342,7,1411348
1830,82,1411384
2758,18,1411387
2824,18,1411387
4094,9,1411388
3120,13,1411388
1777,18,1411481
147,12,1411484
261,15,1411486
1778,6,1411488
117,9,1411582
195,31,1411582
2824,21,1411583
1159,8,1411585
181,16,1411658
1478,18,1411687
7436,41,1411687
351,7,1411688
342,7,1411747
506,13,1411781
867,16,1411781
67,15,1411847
175,40,1411879
1482,31,1411881
7436,15,1411885
504,24,1411980
2446,46,1411983
354,11,1411984
4090,11,1411985
351,9,1412082
7436,10,1412183
7435,64,1412184
1480,6,1412279
2841,37,1412282
259,22,1412285
343,72,1412383
4559,30,1412384
33,6,1412385
1485,14,1412481
3073,781,1412482
1481,16,1412488
330,31,1412488
2599,55,1412585
507,16,1412586
4290,127,1412587
2959,21,1412588
816,8,1412678
357,18,1412678
4973,40,1412680
294,19,1412680
4559,37,1412686
5051,52,1412779
289,19,1412782
2824,19,1412786
369,45,1412787
1778,20,1412885
7436,10,1412886
2945,6,1412886
1476,8,1412888
1633,25,1412984
331,61,1413181
200,42,1413184
1491,9,1413188
343,97,1413282
297,9,1413283
3569,12,1413287
814,10,1413287
15,6,1413381
2132,13,1413386
202,10,1413481
7436,10,1413481
7435,93,1413483
1777,20,1413585
4972,286,1413587
1609,20,1413589
241,6,1413589
2366,10,1413685
1486,13,1413782
2828,35,1413783
203,58,1413882
2365,10,1413884
14,7,1413983
363,12,1414178
509,6,1414182
509,77,1414186
1611,6,1414188
371,9,1414188
371,11,1414584
7435,138,1414585
509,43,1414588
7437,17,1418282
1046,22,1418282
1490,9,1419377
529,27,1419377
768,6,1419574
30,14,1419578
4375,74,1419674
518,10,1419873
2108,14,1419880
1041,7,1420078
486,30,1420274
1033,6,1420475
1075,14,1420575
4439,15,1420576
2533,12,1420581
1492,7,1420676
911,76,1420775
1708,8,1420775
28,6,1420786
1493,8,1420978
1887,11,1421078
1708,8,1421174
6156,12,1421183
1075,19,1421276
169,18,1421277
1121,9,1421277
1888,7,1421677
359,6,1421678
1568,125,1421781
29,15,1421873
1075,27,1421876
1494,9,1421876
1047,8,1421881
1049,9,1421977
766,63,1421977
913,8,1421979
506,208,1421981
6162,16,1422080
1710,14,1422173
4623,92,1422194
1495,9,1422195
913,14,1422195
1495,7,1422277
240,12,1422378
505,45,1422379
1122,8,1422380
2534,10,1422380
1076,7,1422380
7437,21,1422478
1037,49,1422481
1712,7,1422576
7436,7,1422579
2536,66,1422580
1077,8,1422581
914,9,1422680
1888,7,1422680
4050,18,1422681
1723,19,1422683
505,26,1422683
175,11,1422877
4623,115,1422878
914,6,1422878
2927,9,1422881
1077,10,1422980
1050,18,1423079
535,6,1423081
1568,53,1423085
914,9,1423085
768,8,1423177
133,15,1423477
1882,55,1423482
4496,9,1423574
987,7,1423576
2127,73,1423577
1727,17,1423579
7436,11,1423580
602,62,1423677
1714,6,1423679
7435,9,1423681
987,8,1423682
2643,20,1423775
1897,7,1423777
351,6,1423777
1417,33,1423778
508,44,1423779
1078,37,1423781
1714,6,1423873
1896,8,1423879
1049,7,1423881
7436,9,1423977
1081,12,1423978
2844,36,1423978
1359,10,1423980
1419,6,1423980
7435,10,1423981
1232,14,1423984
2773,28,1424078
134,7,1424079
5226,11,1424079
1081,11,1424081
1078,16,1424274
669,9,1424278
4653,118,1424279
1892,76,1424382
1050,39,1424384
1839,9,1424477
6673,14,1424478
3898,149,1424480
4058,12,1424579
496,18,1424580
916,313,1424675
7432,8,1424679
32,12,1424681
836,6,1424775
2753,13,1424779
521,26,1424782
1039,7,1424782
3846,33,1424784
2467,12,1424785
2133,10,1424879
6674,16,1424976
1842,6,1424978
6644,63,1424978
2472,7,1424978
180,19,1424979
1902,61,1425073
671,6,1425079
3222,10,1425081
4061,19,1425176
2264,27,1425184
671,6,1425184
1149,10,1425185
129,10,1425185
38,70,1425274
3937,168,1425381
1842,6,1425473
2468,10,1425474
2264,12,1425481
1153,12,1425578
1359,16,1425581
7427,8,1425585
1589,9,1425675
1153,12,1425680
671,24,1425681
4063,17,1425777
1841,14,1425778
958,13,1425778
40,7,1425873
2120,43,1425877
960,16,1425880
131,24,1425885
672,8,1425977
480,9,1425977
918,31,1425978
1718,9,1425981
877,12,1432637
1423,10,1432643
144,61,1432643
210,18,1432837
1692,7,1433036
2562,11,1433038
3206,194,1433040
264,50,1433140
112,15,1433140
6388,36,1433141
1426,9,1433141
480,10,1434540
1172,10,1434643
2430,12,1434734
2189,12,1434734
2118,7,1434745
2017,8,1434838
2810,44,1434941
2915,7,1434944
187,6,1435036
1778,9,1435038
2119,6,1435041
1463,43,1435042
1409,21,1435045
206,6,1435234
863,51,1435238
187,6,1435240
1474,43,1435240
509,30,1435241
217,9,1435638
497,6,1435643
2364,6,1435739
2654,6,1436541
206,16,1436636
1506,8,1436639
2562,11,1436639
2658,15,1436644
2218,23,1436838
1691,9,1436841
2826,7,1436936
1506,16,1436939
499,10,1436940
865,70,1436943
974,18,1436943
2058,10,1437034
1427,14,1437040
1011,9,1437137
71,20,1437137
2058,10,1437140
266,23,1440739
1507,12,1440845
1428,7,1440939
2660,12,1441237
1783,34,1441240
2430,48,1441542
271,10,1441542
4744,46,1441638
2124,58,1441639
741,30,1442558
7389,14,1442654
258,51,1442658
222,9,1442734
1476,18,1442741
270,19,1442742
511,21,1442743
135,45,1443058
1231,164,1443156
7429,15,1443193
1774,16,1443356
1130,33,1443360
1772,10,1443403
756,37,1443406
299,13,1443458
488,43,1443508
1233,7,1443560
93,14,1443603
1775,6,1443754
1429,18,1443835
3604,10,1443867
1103,50,1443954
54,15,1443981
4746,31,1444038
680,29,1444038
1233,7,1444060
2988,10,1444137
270,15,1444138
1476,49,1444139
1479,9,1444140
272,13,1444143
6523,22,1444143
4745,17,1444144
2659,14,1444237
2156,10,1444240
726,6,1444242
277,7,1444242
912,8,1444254
868,36,1444338
1290,13,1444395
4745,16,1444440
135,48,1444487
1927,18,1444498
1555,9,1444498
2020,7,1444505
227,592,1444545
66,19,1444601
3648,9,1444608
32,258,1444638
4995,13,1444641
4278,57,1444658
1771,31,1444703
1783,8,1444705
6400,9,1444705
3876,9,1444740
2663,10,1444742
33,8,1444744
3650,14,1444804
1485,34,1444804
4744,13,1444841
37,10,1444842
1587,8,1444907
5820,28,1444908
1771,13,1444909
472,8,1444940
50,28,1445000
880,11,1445003
3879,7,1445037
2990,6,1445044
912,8,1445061
259,9,1445100
3648,12,1445101
1587,10,1445103
3650,11,1445104
4745,11,1445141
1479,86,1445143
1479,55,1445238
85,9,1445239
1492,10,1445295
188,8,1445344
2661,12,1445438
2127,24,1445443
1133,28,1445455
5822,7,1445497
1236,7,1445600
88,15,1445600
5822,8,1445600
2516,52,1445607
1148,37,1445673
1348,12,1445734
4745,12,1445741
46,232,1445742
729,7,1445742
284,14,1445745
32,34,1445937
577,9,1445942
1334,9,1446404
194,8,1446607
1772,38,1446698
2283,9,1446698
5823,19,1447405
1486,79,1447506
5823,9,1447506
7434,11,1447506
3652,16,1447599
194,94,1447603
1487,79,1447605
533,9,1447702
1391,12,1447804
2707,47,1447808
91,34,1447808
7435,29,1447809
2285,12,1447898
201,79,1448001
3655,13,1448700
94,73,1448700
5826,19,1448705
1761,12,1448803
2515,43,1448803
2193,15,1450402
1488,79,1450508
483,7,1450599
480,10,1450599
96,31,1450800
1393,6,1452400
2129,6,1454606
7436,28,1454701
201,190,1454702
2193,14,1454702
173,15,1454800
533,30,1454806
5827,34,1455002
98,20,1455008
1555,15,1455104
483,49,1455104
1778,9,1455202
2518,14,1455305
1763,26,1455305
6078,33,1455701
3657,26,1455803
1006,16,1478873
4462,14,1479158
1464,69,1479217
389,6,1479575
6293,11,1479873
1006,11,1479877
1746,16,1479877
1031,42,1479973
1280,12,1480198
1109,11,1480480
4464,18,1480499
653,6,1480774
2160,12,1480874
4338,14,1480973
176,61,1481027
7436,12,1481288
151,48,1481332
4340,12,1481764
1452,202,1482016
976,6,1482030
389,9,1482189
2124,6,1482216
1748,58,1482279
7436,16,1482279
1771,9,1482279
7435,9,1482279
1194,9,1482279
1751,6,1482588
4468,19,1482635
979,8,1482901
6292,10,1482933
1464,17,1483046
3137,9,1483177
1464,13,1483302
653,11,1483313
1006,8,1483639
2364,6,1483700
1096,13,1484516
1006,14,1484592
1464,32,1484749
4469,13,1484973
152,28,1485173
986,26,1485175
1940,11,1485175
392,11,1485277
2404,14,1485373
767,21,1485378
2647,21,1485479
3150,14,1485673
152,16,1485678
4470,12,1485678
2408,10,1485874
389,9,1486213
7436,18,1486375
1454,40,1486407
4578,44,1486673
153,14,1486727
7437,13,1486873
4470,10,1487073
4804,132,1487279
2409,12,1487511
1798,11,1487637
2647,30,1487688
1174,199,1487773
2162,14,1487774
7435,9,1487873
764,13,1487974
7436,17,1488073
5475,8,1488074
1454,45,1488173
660,25,1488173
4471,11,1488174
2365,6,1488443
2409,26,1488493
989,139,1488573
2648,13,1488749
1179,6,1488812
662,13,1488890
1801,18,1489057
1609,10,1489107
394,49,1489131
2162,14,1489525
6112,21,1489596
4474,12,1490038
1179,9,1490073
1010,11,1490153
2651,24,1490180
2161,8,1490299
123,13,1490364
4794,153,1490805
1612,12,1490811
1653,9,1490817
1803,10,1491024
4582,44,1491073
2310,22,1491173
3686,29,1491308
2232,6,1491674
123,17,1491676
296,16,1499311
4063,6,1499599
7385,17,1499641
2378,34,1499809
1482,9,1499998
1415,29,1500098
74,47,1500118
2990,7,1500298
359,14,1500405
1414,11,1500405
2557,6,1500900
2451,13,1501098
2794,9,1501123
3066,7,1501199
2544,7,1501298
72,22,1501302
2725,8,1501409
4326,22,1501699
2382,9,1501899
2704,7,1502198
7431,19,1502205
73,23,1502268
6079,55,1502320
4063,22,1502497
4195,148,1502512
72,18,1502700
2544,13,1502839
2382,28,1502850
143,25,1503100
2795,12,1503334
1785,49,1503398
1622,88,1503500
2546,10,1503700
2382,20,1503998
2796,6,1504198
1410,97,1504517
2545,13,1504700
2818,7,1504800
2383,14,1504800
757,7,1587552
7432,13,1587554
3224,9,1587558
3154,15,1587651
48,19,1587749
5226,28,1587754
2242,33,1587754
1115,18,1587854
3008,9,1587954
368,11,1588049
758,33,1588050
758,9,1588345
1041,9,1588368
3224,26,1588677
1399,48,1588846
2148,27,1588957
2476,9,1589072
370,9,1589073
7436,37,1589169
2286,9,1589246
1549,6,1589420
3152,17,1589485
6652,9,1589647
1107,23,1589746
5250,12,1591745
1723,58,1591746
759,49,1591746
2681,10,1591846
3733,10,1591847
760,9,1591852
3225,23,1592746
4554,16,1592749
2889,7,1592754
2830,7,1592846
1653,12,1592846
1121,21,1593248
2476,9,1593248
6278,34,1593254
761,35,1593351
2788,24,1593447
1110,12,1594558
50,6,1594748
2888,13,1594754
761,9,1594845
6348,14,1594852
761,9,1594947
3227,42,1595551
760,23,1595653
50,13,1595653
2003,16,1597553
175,72,1597646
759,29,1597650
1111,20,1597747
2202,15,1597747
1113,13,1597753
176,13,1598552
1884,75,1598558
2202,30,1598652
760,29,1598746
1124,18,1598753
1128,14,1598850
908,58,1598954
1080,13,1599246
1124,18,1599254
5224,24,1599351
177,34,1599356
759,67,1599448
5226,28,1599450
1403,9,1599453
4559,15,1599454
2326,6,1599545
760,43,1599551
1124,16,1599852
2796,22,1599852
178,106,1599853
761,13,1599854
1131,13,1600048
2333,8,1600049
1900,217,1600050
1902,9,1600053
761,93,1600150
3225,7,1600250
762,11,1600255
4560,14,1600257
762,13,1600257
178,56,1600345
2798,17,1600347
2889,13,1600347
1900,13,1600353
1083,17,1600354
5892,10,1600354
912,157,1600445
2690,11,1600449
6278,44,1600453
1403,9,1600549
3271,18,1600652
2156,85,1600745
763,35,1600754
1404,8,1600754
1127,14,1600847
1777,11,1600852
554,23,1600854
1905,7,1600945
763,14,1600948
2799,15,1600954
1406,6,1601046
553,26,1601051
3229,9,1601053
2692,16,1601145
3350,9,1601154
581,82,1601155
2690,14,1601347
183,54,1601353
1550,16,1601354
1128,17,1601446
764,121,1601452
3230,11,1601453
2686,7,1601652
3615,7,1601653
2891,11,1601747
4594,11,1601749
2802,15,1601752
181,7,1601850
2295,6,1601950
1550,7,1601950
3563,22,1601950
554,25,1601950
3231,26,1602249
1295,7,1630340
537,10,1630340
4319,36,1630340
104,115,1630378
115,8,1630378
7436,13,1630381
1862,10,1630386
12,88,1630681
537,10,1630780
424,15,1630800
1864,156,1630879
2014,35,1631100
1934,21,1631381
193,15,1631406
2993,13,1631424
51,6,1631655
537,17,1631833
1864,8,1632099
215,13,1632180
105,8,1632316
51,39,1632480
537,22,1632480
745,6,1632682
1864,8,1632781
54,6,1632790
4309,12,1633179
486,8,1633503
537,20,1633708
716,8,1633779
488,6,1633782
4336,13,1633951
1267,35,1634079
215,33,1634400
7435,19,1634471
5613,13,1634502
426,82,1634691
7436,9,1635104
1093,9,1635181
1637,10,1635193
2019,13,1635502
1307,9,1635589
215,15,1635784
746,8,1636489
833,23,1636513
1689,14,1636779
319,39,1636779
7435,85,1636802
2073,10,1636983
1310,6,1637079
747,7,1637101
185,7,1637280
17,6,1637480
3755,13,1637480
2731,83,1637501
16,9,1637780
749,7,1637902
4750,19,1637984
2019,11,1638156
2101,7,1638245
7435,19,1638399
2734,14,1638493
1228,82,1638681
1691,6,1638779
2020,8,1638879
1638,11,1639007
1610,48,1639080
2952,67,1639103
1695,7,1639201
4317,7,1639279
1229,40,1639279
319,97,1639512
7435,21,1639598
2672,8,1639798
4750,58,1639807
354,24,1639897
1695,9,1639898
320,31,1640113
1188,67,1640301
1701,9,1640485
1864,14,1640582
2953,37,1640679
356,10,1640680
2021,14,1640680
1702,10,1640882
1492,7,1640987
356,45,1641078
321,36,1641081
2734,46,1641380
5941,16,1643847
2570,10,1643945
2201,25,1643948
1247,17,1644048
915,8,1644059
1179,12,1644213
6583,12,1644498
1086,11,1644515
7435,6,1644532
1200,21,1644722
901,159,1644723
2724,22,1644945
1020,22,1644945
5755,29,1644979
1921,22,1645263
780,9,1645465
1200,13,1645474
6583,12,1645552
882,18,1645645
1247,9,1645650
1189,11,1645651
201,16,1645845
1200,17,1645852
2893,33,1686154
118,25,1686155
2278,14,1686156
73,15,1686162
381,22,1686162
1190,7,1686361
2654,15,1686366
75,15,1686454
1477,15,1686460
2148,14,1686461
3353,52,1686554
476,10,1686560
1227,10,1686654
2149,6,1686756
1478,8,1686761
1810,87,1686763
166,14,1686765
1195,11,1686766
118,16,1686858
974,10,1686858
118,16,1687154
940,19,1687158
2147,21,1687158
1637,49,1687159
77,28,1687160
1480,14,1687160
3096,6,1687256
76,18,1687256
3402,8,1687262
3,14,1687362
3046,18,1687362
7435,9,1687407
2296,15,1687463
1637,31,1687464
2880,848,1687465
1887,9,1687466
1557,40,1687497
94,23,1687506
2694,40,1687560
638,8,1687600
976,18,1687603
4,10,1687654
1637,28,1687661
942,11,1688160
2297,21,1688357
6,6,1688654
96,12,1688659
273,19,1688703
3360,7,1688754
2900,11,1688754
255,24,1688856
5029,11,1688899
1475,7,1688955
96,20,1689001
1637,34,1689058
2299,21,1689157
2531,7,1689158
172,12,1689200
6204,19,1689357
7,15,1689357
850,9,1689554
1412,7,1689757
757,28,1689758
3047,55,1689856
850,9,1689955
757,22,1690254
77,20,1690556
1412,17,1690556
199,88,1690556
1263,16,1690560
1213,22,1690655
6444,13,1690856
106,21,1690957
199,28,1690957
2299,6,1690957
1213,18,1691155
3361,10,1691255
73,8,1691498
107,16,1691559
20,159,1691605
2484,23,1691605
638,13,1691606
96,9,1691702
21,19,1691703
97,7,1691905
641,10,1692108
591,11,1692200
97,19,1692298
487,273,1692360
