request_id,slo_factor,arrival_time
4695,14.8091,4655.1168
4696,8.3896,4656.4115
4697,10.7929,4656.5685
4698,7.9304,4656.9419
4699,9.9109,4657.9725
4700,2.9365,4658.5132
4701,12.0148,4659.6841
4702,19.1855,4660.6588
4703,7.7379,4660.7071
4704,10.6744,4662.8204
4705,13.0962,4662.8374
4706,12.1372,4664.8174
4707,7.3575,4666.8477
4708,5.2959,4668.9136
4709,7.2782,4669.8513
4710,6.7683,4669.8571
4711,9.6865,4670.4095
4712,5.1344,4671.789
4713,4.5117,4673.4864
4714,18.5336,4675.4975
4715,3.8684,4676.8571
4716,15.821,4678.0582
4717,11.8397,4679.5145
4718,1.3189,4679.9395
4719,3.3792,4680.4882
4720,3.7304,4680.7742
4721,1.0707,4681.5476
4722,10.7796,4683.5755
4723,16.9081,4685.5496
4724,17.585,4686.5814
4725,8.492,4687.4036
4726,2.5054,4691.3914
4727,2.5015,4692.0163
4728,17.6544,4692.7135
4729,12.2327,4692.8009
4730,10.6296,4694.0234
4731,11.1865,4695.7923
4732,13.1792,4698.1303
4733,8.3451,4699.3412
4734,13.8739,4700.3962
4735,7.2803,4700.5152
4736,6.1237,4701.0497
4737,17.3714,4701.0929
4738,10.155,4701.2894
4739,3.1361,4701.9259
4740,2.7753,4702.0618
4741,14.5619,4702.4618
4742,12.821,4703.3836
4743,7.8167,4703.4976
4744,12.1277,4703.7541
4745,15.1515,4704.8758
4746,7.7888,4706.1407
4747,13.3456,4707.5517
4748,1.1189,4708.7375
4749,5.6158,4709.0481
4750,12.0778,4709.8841
4751,19.5743,4711.7548
4752,7.1129,4711.793
4753,10.1788,4712.3253
4754,15.0021,4714.9607
4755,17.2815,4719.4824
4756,2.4565,4721.3449
4757,14.4731,4721.5147
4758,9.987,4721.8149
4759,6.0555,4726.1745
4760,17.5228,4727.6797
4761,8.7329,4728.7412
4762,10.8953,4730.1331
4763,14.374,4730.5794
4764,11.5556,4733.514
4765,11.9305,4737.0419
4766,1.9577,4737.799
4767,17.2001,4738.4962
4768,9.4738,4739.1892
4769,4.2818,4741.9518
4770,13.7882,4742.1863
4771,3.7866,4742.9648
4772,14.4953,4743.6154
4773,4.4947,4746.1761
4774,16.1491,4746.5064
4775,18.663,4746.8864
4776,9.6988,4749.8725
4777,13.7591,4751.8128
4778,12.1833,4752.484
4779,13.7389,4755.0333
4780,15.6642,4756.8404
4781,2.8146,4757.9306
4782,3.0072,4757.9724
4783,14.5011,4758.7691
4784,9.3344,4758.9563
4785,14.4044,4759.2181
4786,16.869,4760.4161
4787,10.4059,4760.9457
4788,4.5853,4764.3723
4789,3.7199,4765.4146
4790,11.5017,4767.2357
4791,5.8631,4769.3327
4792,14.4388,4771.1071
4793,7.7262,4771.2689
4794,18.5014,4772.2991
4795,10.7871,4773.6665
4796,19.6325,4774.8569
4797,9.5949,4775.0056
4798,19.3997,4777.514
4799,3.0455,4777.5926
4800,15.3525,4778.0888
4801,3.2615,4778.6865
4802,8.3966,4779.2571
4803,6.7143,4779.9628
4804,15.3905,4780.0872
4805,6.5801,4781.3009
4806,14.0981,4781.8987
4807,13.2234,4783.7127
4808,5.9835,4784.2846
4809,15.1296,4786.9086
4810,10.1105,4787.5662
4811,7.0197,4787.8072
4812,7.5287,4789.0243
4813,1.9145,4789.6283
4814,16.5852,4792.2981
4815,16.6101,4793.8897
4816,15.3556,4794.6463
4817,6.8231,4795.8712
4818,3.2085,4796.759
4819,6.1296,4799.5036
4820,4.155,4800.1105
4821,4.2941,4800.6422
4822,8.4414,4802.9175
4823,2.1624,4803.6582
4824,13.5632,4804.4206
4825,5.1865,4807.3397
4826,8.5001,4807.8534
4827,6.3643,4807.9395
4828,3.7229,4808.021
4829,19.5045,4808.7961
4830,8.3862,4808.8051
4831,15.9382,4808.881
4832,12.6485,4811.7639
4833,11.6014,4813.7047
4834,16.0701,4813.7093
4835,7.7389,4814.2672
4836,19.6826,4815.1745
4837,13.4778,4815.8116
4838,1.2744,4815.8753
4839,1.2486,4816.0668
4840,17.6852,4816.3723
4841,12.2122,4817.7328
4842,10.3375,4818.1237
4843,14.05,4819.222
4844,19.7159,4820.5118
4845,12.5727,4820.5187
4846,6.6813,4821.6144
4847,12.3462,4822.3262
4848,8.6862,4822.6329
4849,14.541,4822.8487
4850,7.3926,4823.5709
4851,13.2919,4824.6492
4852,1.0296,4824.6626
4853,6.4985,4826.2812
4854,1.2272,4826.4118
4855,12.4042,4826.6336
4856,14.2261,4828.2199
4857,11.7963,4828.2335
4858,18.9654,4829.6278
4859,17.4137,4830.6056
4860,5.1524,4831.031
4861,7.2527,4832.5548
4862,8.143,4832.9807
4863,19.5977,4833.2905
4864,6.543,4833.3471
4865,17.4359,4833.6668
4866,3.3195,4834.619
4867,19.2564,4835.4113
4868,1.3574,4835.9061
4869,18.01,4836.0483
4870,14.9469,4836.7302
4871,15.3061,4837.182
4872,8.1194,4837.5028
4873,14.2088,4837.533
4874,2.1156,4842.1879
4875,6.6513,4843.1502
4876,15.7052,4844.4812
4877,14.1364,4844.8747
4878,4.7196,4845.1751
4879,2.7353,4846.9482
4880,4.6067,4846.9651
4881,18.5635,4846.9695
4882,2.189,4849.4746
4883,3.5678,4850.3079
4884,9.9936,4851.684
4885,5.5847,4853.368
4886,9.9156,4853.9883
4887,15.7603,4855.3814
4888,2.5638,4856.9851
4889,6.6179,4858.976
4890,1.9265,4860.5804
4891,14.3129,4861.0863
4892,19.0961,4861.8565
4893,19.5416,4862.1616
4894,14.2062,4864.2716
4895,1.9729,4864.6466
4896,19.1486,4864.9601
4897,16.1804,4869.9047
4898,7.2302,4870.6718
4899,11.311,4871.408
4900,10.1078,4872.7079
4901,3.0092,4877.3453
4902,14.0273,4878.5463
4903,4.2921,4878.9997
4904,2.0378,4879.8967
4905,14.2807,4880.3546
4906,16.6478,4881.632
4907,12.0697,4885.7676
4908,13.5222,4885.8124
4909,12.7677,4886.7902
4910,3.5067,4888.4553
4911,3.7895,4888.693
4912,4.8183,4889.0877
4913,11.8349,4889.7941
4914,7.4707,4892.2829
4915,19.8198,4893.9302
4916,7.203,4894.529
4917,15.4597,4894.5386
4918,12.4543,4895.0606
4919,4.4797,4895.5954
4920,1.3649,4896.2883
4921,7.8313,4896.5885
4922,16.1265,4897.2321
4923,8.6952,4898.5727
4924,8.3584,4901.2103
4925,4.095,4902.6892
4926,9.2837,4903.2861
4927,16.5521,4904.4958
4928,13.1206,4904.6833
4929,7.71,4904.7591
4930,12.1874,4905.7915
4931,7.3586,4906.062
4932,4.0823,4906.8637
4933,15.1277,4907.2188
4934,9.2674,4909.6083
4935,4.9734,4910.3318
4936,16.8144,4910.7553
4937,12.1032,4911.0377
4938,5.5499,4912.2554
4939,14.5964,4913.4538
4940,16.7143,4917.8444
4941,3.5756,4920.129
4942,5.8528,4921.2336
4943,5.1239,4923.1687
4944,9.9702,4924.3298
4945,16.9411,4925.0936
4946,19.4776,4925.7662
4947,13.0717,4925.9703
4948,17.6419,4926.9064
4949,4.9985,4927.0489
4950,4.0731,4927.2801
4951,16.655,4928.8284
4952,11.2638,4929.1292
4953,5.2032,4930.2354
4954,2.7502,4930.4959
4955,8.9705,4930.8071
4956,6.2434,4930.9815
4957,14.066,4931.9221
4958,1.1965,4932.0745
4959,13.4914,4932.3567
4960,2.5437,4932.9013
4961,12.3518,4934.3072
4962,17.2626,4937.6955
4963,13.7541,4938.0898
4964,18.0395,4940.8337
4965,2.0249,4941.9854
4966,7.4883,4942.7943
4967,9.9407,4943.0367
4968,2.9682,4943.2031
4969,5.48,4945.1511
4970,15.3557,4945.7989
4971,6.498,4946.1466
4972,2.1173,4946.3045
4973,15.4439,4947.3359
4974,11.0341,4947.8246
4975,19.0698,4950.1825
4976,10.149,4950.5015
4977,4.9401,4951.0814
4978,18.9215,4951.2257
4979,15.0344,4951.7049
4980,13.5693,4953.0103
4981,17.9192,4954.2498
4982,7.8576,4955.3499
4983,12.6378,4955.3546
4984,14.525,4956.5566
4985,7.3464,4957.2923
4986,13.7203,4957.5671
4987,1.3499,4957.8963
4988,2.8194,4960.5296
4989,1.6447,4961.4446
4990,5.9347,4963.0193
4991,19.4474,4963.4439
4992,19.7384,4963.7559
4993,5.965,4963.8106
4994,8.4668,4964.0355
4995,18.146,4964.9338
4996,3.8989,4965.6482
4997,7.748,4967.0885
4998,6.2839,4968.1099
4999,4.4209,4971.0641
5000,11.0816,4971.0867
5001,4.5628,4971.269
5002,19.215,4972.8386
5003,2.8126,4972.921
5004,16.4396,4973.1204
5005,8.4699,4973.8094
5006,13.2228,4974.5747
5007,15.4466,4978.1434
5008,16.153,4979.8838
5009,6.6087,4980.7665
5010,15.4203,4983.5023
5011,18.0905,4984.3969
5012,18.7297,4986.0701
5013,16.2401,4986.1557
5014,18.1404,4986.9411
5015,1.669,4989.4174
5016,6.1174,4990.399
5017,13.4616,4991.9902
5018,6.7081,4992.6745
5019,1.082,4993.2037
5020,8.6964,4998.3756
5021,19.6587,5000.777
5022,9.1975,5003.281
5023,14.7701,5003.2911
5024,4.189,5004.0597
5025,7.6368,5010.7132
5026,2.7447,5011.9553
5027,6.8173,5012.8197
5028,19.7734,5013.9057
5029,13.3034,5015.458
5030,18.74,5017.1263
5031,13.531,5019.8247
5032,9.7944,5022.4489
5033,17.0407,5022.5493
5034,7.8351,5023.101
5035,1.319,5023.6473
5036,7.7275,5023.9609
5037,6.0376,5024.4406
5038,7.3698,5024.7187
5039,12.7419,5025.1069
5040,17.3502,5025.5026
5041,19.5127,5026.9234
5042,9.1636,5031.3268
5043,8.4047,5033.0421
5044,4.1449,5034.0712
5045,15.6724,5035.0813
5046,17.238,5036.4117
5047,10.8439,5037.4567
5048,13.2224,5037.858
5049,10.5206,5039.6213
5050,7.8309,5040.6998
5051,2.4469,5044.6992
5052,1.545,5045.5799
5053,1.0022,5047.1138
5054,11.343,5047.5886
5055,3.5643,5048.5135
5056,13.2873,5048.8036
5057,5.7003,5050.0061
5058,2.0919,5050.882
5059,8.6674,5050.9797
5060,2.4221,5051.188
5061,3.8904,5051.7097
5062,9.7839,5054.3405
5063,16.7912,5054.8686
5064,4.5177,5056.9166
5065,17.6406,5058.7004
5066,7.4617,5059.6941
5067,5.485,5060.1828
5068,15.9299,5060.7247
5069,13.8051,5060.8325
5070,4.4345,5064.4361
5071,6.0882,5064.762
5072,2.8447,5065.3209
5073,11.7724,5066.285
5074,13.7055,5067.1017
5075,5.9003,5067.9468
5076,16.2665,5069.5234
5077,13.5107,5071.8206
5078,18.8651,5074.0949
5079,10.5605,5074.4803
5080,10.9777,5074.9315
5081,19.8129,5075.7408
5082,11.5708,5075.8626
5083,16.5806,5078.7103
5084,8.4731,5081.0431
5085,11.408,5081.3127
5086,2.9306,5081.314
5087,9.9056,5083.0206
5088,2.5216,5083.3914
5089,19.8643,5083.9767
5090,16.9587,5084.5982
5091,8.121,5084.6342
5092,2.1864,5086.0971
5093,5.9716,5088.3449
5094,16.8327,5088.6409
5095,9.1468,5089.7821
5096,18.5022,5092.48
5097,3.6541,5093.6801
5098,1.8237,5093.8959
5099,1.7296,5094.1287
5100,16.994,5095.0465
5101,16.0845,5095.0581
5102,15.6507,5096.0142
5103,11.4602,5096.0593
5104,15.1096,5097.4937
5105,3.7523,5098.1912
5106,8.1728,5098.6965
5107,7.7918,5099.7237
5108,19.5032,5102.807
5109,15.2655,5103.3205
5110,3.4438,5103.503
5111,11.3751,5103.7172
5112,14.7767,5105.6885
5113,9.7702,5106.1432
5114,17.2933,5107.886
5115,11.1481,5108.0624
5116,3.2844,5108.6192
5117,2.5816,5110.4533
5118,13.8456,5111.0515
5119,10.9375,5111.3869
5120,3.5505,5111.7999
5121,19.5817,5112.2369
5122,6.8898,5113.3009
5123,15.1376,5113.3174
5124,6.1225,5113.6637
5125,16.2083,5113.7852
5126,15.9163,5114.0051
5127,3.5332,5115.7415
5128,13.5875,5115.8382
5129,11.8072,5115.9468
5130,17.3295,5116.1239
5131,17.3225,5119.4155
5132,11.4602,5119.7533
5133,18.6704,5120.003
5134,12.0614,5120.393
5135,15.4745,5120.7615
5136,1.6054,5121.946
5137,7.9122,5123.6626
5138,11.1249,5125.2936
5139,8.7955,5126.2544
5140,2.2194,5128.342
5141,7.6859,5132.0061
5142,1.1291,5132.8745
5143,12.7596,5133.4117
5144,18.3195,5133.7204
5145,13.4788,5133.9494
5146,12.669,5134.6186
5147,2.1085,5136.9979
5148,18.5182,5137.1344
5149,17.3006,5138.2297
5150,2.4703,5139.8389
5151,5.3204,5140.165
5152,8.6317,5141.5383
5153,15.2913,5141.985
5154,10.41,5144.1219
5155,12.9686,5144.2417
5156,5.1802,5144.3766
5157,3.8612,5146.1611
5158,16.5045,5147.1384
5159,2.5972,5148.0249
5160,8.0118,5148.3227
5161,9.2215,5149.7804
5162,13.1357,5151.7919
5163,12.8089,5152.0604
5164,9.979,5152.0735
5165,4.8208,5154.1727
5166,16.9444,5154.1827
5167,2.8632,5154.3237
5168,12.5898,5155.8184
5169,8.7728,5156.3641
5170,5.9989,5158.3186
5171,5.7533,5159.5421
5172,9.0323,5159.8721
5173,5.8311,5159.8822
5174,10.3365,5160.3515
5175,17.9006,5160.3873
5176,17.3701,5163.9153
5177,6.3592,5165.1463
5178,19.1713,5166.3545
5179,16.2763,5167.2634
5180,7.2618,5167.7841
5181,5.0345,5168.0841
5182,18.563,5168.9122
5183,15.6387,5169.4013
5184,9.184,5171.8646
5185,2.8406,5172.1482
5186,5.6313,5172.3569
5187,2.7411,5172.5247
5188,5.7795,5172.6477
5189,13.9567,5173.0655
5190,8.2541,5174.6627
5191,1.7778,5175.0971
5192,5.533,5175.3455
5193,4.4869,5175.5274
5194,16.4113,5175.8732
5195,11.9257,5176.105
5196,4.6308,5177.2536
5197,14.398,5177.3946
5198,3.5165,5177.6167
5199,18.2336,5178.019
5200,17.4482,5178.1012
5201,17.7418,5178.5239
5202,12.4531,5182.9288
5203,11.5267,5186.1221
5204,17.9565,5186.4116
5205,17.2309,5187.2822
5206,19.5085,5188.3499
5207,1.3851,5189.2746
5208,17.8381,5189.5634
5209,19.6038,5190.3116
5210,3.3068,5190.3355
5211,3.482,5190.6821
5212,3.2636,5190.7259
5213,16.7898,5192.0752
5214,18.6748,5195.1854
5215,12.4064,5196.2586
5216,12.5943,5198.8011
5217,19.5106,5199.4375
5218,10.9745,5200.4442
5219,4.826,5206.6268
5220,10.3092,5209.1864
5221,14.7019,5209.1956
5222,17.4689,5210.2121
5223,14.7235,5210.3819
5224,10.8908,5211.3097
5225,2.2078,5212.0342
5226,15.9476,5213.6686
5227,16.2566,5214.8132
5228,16.7263,5214.8601
5229,7.8194,5215.0714
5230,18.5693,5216.0502
5231,17.475,5216.358
5232,8.4539,5218.5454
5233,11.6834,5221.2977
5234,4.1065,5222.5556
5235,2.328,5223.2347
5236,13.0979,5224.7803
5237,17.3948,5225.0679
5238,17.3436,5225.0707
5239,7.7308,5225.1088
5240,17.901,5225.1502
5241,9.2493,5225.4554
5242,10.5885,5225.9145
5243,6.2816,5226.4006
5244,14.065,5228.4966
5245,3.4726,5228.5183
5246,14.7508,5229.0913
5247,19.7652,5232.1298
5248,11.6512,5236.0183
5249,18.8348,5236.6198
5250,17.6069,5237.3849
5251,4.3224,5237.9409
5252,10.329,5238.6336
5253,2.4775,5239.9707
5254,8.1668,5240.8788
5255,19.2635,5241.6258
5256,6.5807,5243.4681
5257,10.0978,5243.6593
5258,11.1076,5245.3224
5259,15.7806,5248.248
5260,19.684,5248.4626
5261,14.4025,5250.2213
5262,14.2588,5250.7669
5263,12.5884,5251.3468
5264,19.7912,5251.4575
5265,16.9611,5251.6537
5266,6.5895,5253.5202
5267,10.3559,5254.2313
5268,13.6689,5254.2484
5269,1.1627,5255.0704
5270,7.5609,5256.2856
5271,5.653,5256.9135
5272,5.901,5258.7937
5273,17.5304,5258.9849
5274,12.6616,5259.6424
5275,18.5122,5261.0696
5276,15.3613,5261.9412
5277,1.1664,5262.9093
5278,11.3063,5263.6432
5279,8.181,5263.8725
5280,19.1389,5264.1142
5281,8.0042,5267.8311
5282,7.7604,5267.9243
5283,16.6398,5271.6969
5284,12.991,5271.7275
5285,5.8686,5271.8304
5286,18.8112,5272.9927
5287,16.8329,5273.5839
5288,4.8846,5273.9405
5289,12.4505,5276.3831
5290,14.6915,5276.5557
5291,2.082,5277.0258
5292,8.5256,5277.2445
5293,14.8322,5279.0088
5294,10.452,5279.0375
5295,14.5545,5280.2639
5296,17.2291,5284.8587
5297,16.9214,5284.9379
5298,8.5566,5285.6657
5299,11.4209,5285.8468
5300,18.8454,5286.3388
5301,2.3571,5286.6672
5302,4.4849,5287.3322
5303,6.5374,5288.1799
5304,19.5095,5288.2083
5305,15.2324,5289.001
5306,6.3521,5289.1233
5307,17.5301,5289.7016
5308,3.004,5291.2608
5309,15.2895,5293.6848
5310,10.4368,5294.0628
5311,2.9507,5294.6401
5312,11.4608,5295.1076
5313,13.6625,5295.3382
5314,18.4413,5298.0221
5315,15.1915,5298.47
5316,5.4114,5299.3633
5317,4.0997,5299.3981
5318,10.5267,5301.8423
5319,16.538,5303.0411
5320,14.6242,5303.7845
5321,7.6635,5305.164
5322,2.6064,5306.2739
5323,12.1161,5306.9476
5324,12.931,5307.5724
5325,13.6275,5308.4397
5326,12.0602,5308.8879
5327,3.2746,5309.9829
5328,17.6973,5310.3331
5329,13.9025,5310.5492
5330,15.0508,5312.7129
5331,9.439,5313.675
5332,12.5052,5313.8764
5333,19.4802,5314.1103
5334,8.6954,5315.6384
5335,13.371,5317.4944
5336,1.8249,5317.5053
5337,6.1195,5317.8337
5338,7.5768,5318.2193
5339,12.6889,5319.5585
5340,4.5025,5320.4268
5341,11.015,5321.0312
5342,9.084,5323.2552
5343,1.8961,5323.5394
5344,16.5148,5326.3189
5345,10.1908,5331.2485
5346,12.513,5332.3202
5347,2.0051,5332.6498
5348,11.5129,5332.6734
5349,4.6298,5335.0137
5350,18.6728,5335.0271
5351,12.021,5335.8062
5352,18.7054,5336.4365
5353,6.572,5336.4466
5354,17.1033,5336.6269
5355,7.4995,5336.6418
5356,17.2884,5338.4109
5357,11.4608,5339.2189
5358,1.3894,5339.9578
5359,8.438,5340.0536
5360,11.9142,5341.4219
5361,11.1697,5341.9405
5362,5.3309,5342.6758
5363,17.5532,5342.8275
5364,13.8374,5344.1202
5365,13.2738,5345.8033
5366,3.4294,5346.3177
5367,6.3074,5347.3956
5368,7.4352,5348.2265
5369,1.8539,5348.4538
5370,6.3302,5349.4634
5371,2.1557,5350.3044
5372,5.6754,5350.5695
5373,16.7845,5352.0492
5374,13.7912,5352.8216
5375,10.9514,5354.4516
5376,7.0887,5357.1832
5377,11.6604,5359.2581
5378,17.7393,5361.4721
5379,18.6281,5365.3882
5380,7.7667,5366.5044
5381,1.0652,5366.5422
5382,5.4887,5366.677
5383,3.1608,5368.7531
5384,17.9378,5369.33
5385,16.7278,5374.5907
5386,19.1925,5375.2463
5387,19.8295,5375.973
5388,16.462,5377.0873
5389,7.5671,5377.2757
5390,8.2313,5377.2845
5391,1.202,5377.4734
5392,10.1058,5378.7229
5393,11.967,5379.8572
5394,4.9758,5382.9956
5395,6.8228,5384.4383
5396,1.2111,5385.1325
5397,14.7697,5385.4216
5398,18.6656,5390.1493
5399,15.4689,5390.8381
5400,19.0301,5391.4354
5401,19.5776,5391.802
5402,12.6395,5395.5555
5403,15.6812,5395.6888
5404,11.784,5397.9069
5405,9.4885,5397.979
5406,9.7374,5398.4038
5407,2.0099,5400.497
5408,10.3019,5400.8291
5409,16.5482,5402.7945
5410,9.1248,5402.9522
5411,13.7839,5403.4579
5412,2.6073,5404.0028
5413,8.3834,5405.3018
5414,14.1914,5405.6533
5415,2.4275,5406.8953
5416,18.0824,5407.2024
5417,14.565,5408.3152
5418,8.9594,5411.0133
5419,14.2925,5411.1207
5420,9.433,5411.8313
5421,9.4821,5412.6308
5422,2.9512,5412.981
5423,19.4235,5413.3168
5424,4.3,5414.2371
5425,15.4596,5416.3583
5426,11.1828,5417.4593
5427,12.4478,5422.2736
5428,7.5199,5422.6725
5429,8.6443,5423.8282
5430,4.0346,5425.7178
5431,13.3286,5428.0504
5432,7.3546,5428.2431
5433,14.7017,5429.3965
5434,12.443,5429.5818
5435,2.8219,5430.7578
5436,4.352,5430.9888
5437,14.5361,5431.1993
5438,15.9315,5433.513
5439,1.6177,5433.9618
5440,17.4488,5435.5976
5441,7.7398,5436.2388
5442,15.5984,5437.1437
5443,5.4103,5437.7614
5444,12.2725,5438.0186
5445,9.6273,5438.0628
5446,17.5016,5438.405
5447,7.4486,5439.8322
5448,18.4454,5440.1079
5449,4.3845,5442.3008
5450,16.3005,5444.2948
5451,2.0428,5444.4423
5452,1.7467,5444.4451
5453,12.1144,5445.7262
5454,3.419,5445.9432
5455,16.0181,5448.4205
5456,4.9408,5448.6673
5457,16.4281,5449.0393
5458,12.705,5449.7385
5459,5.2427,5451.6386
5460,3.0538,5452.7264
5461,14.5754,5453.3768
5462,3.646,5454.0326
5463,4.1548,5454.6113
5464,14.3946,5454.8765
5465,8.5388,5455.0393
5466,1.4328,5455.1531
5467,11.4174,5456.178
5468,14.837,5457.0025
5469,6.4951,5457.979
5470,17.363,5458.4616
5471,9.0098,5458.7839
5472,16.4092,5458.9488
5473,2.8656,5459.0072
5474,9.3366,5460.3494
5475,8.558,5460.4665
5476,13.3421,5460.7019
5477,4.1743,5460.7562
5478,7.3638,5461.438
5479,16.0217,5461.7136
5480,6.8526,5464.9378
5481,19.4594,5466.8359
5482,1.3877,5468.3854
5483,7.0839,5469.129
5484,5.8541,5472.7356
5485,4.8877,5481.2523
5486,16.7514,5482.1955
5487,12.1239,5482.9039
5488,18.8365,5483.1183
5489,15.2891,5483.5364
5490,15.1385,5485.3629
5491,5.0962,5485.5546
5492,4.7201,5485.8494
5493,10.8625,5486.3407
5494,11.4398,5486.5823
5495,16.2236,5487.2128
5496,9.9403,5487.6688
5497,13.63,5488.8697
5498,12.8377,5489.5486
5499,2.0483,5489.7767
5500,3.2946,5490.4442
5501,10.1102,5491.6811
5502,16.6159,5492.1856
5503,7.0621,5493.3984
5504,10.301,5493.5801
5505,18.989,5495.0629
5506,2.6753,5495.4454
5507,14.9812,5495.8777
5508,16.8252,5496.5793
5509,16.498,5496.802
5510,7.9055,5497.1209
5511,2.0326,5497.5361
5512,13.898,5497.6711
5513,11.5255,5498.0839
5514,16.1191,5498.7449
5515,8.612,5499.1569
5516,9.7983,5503.6859
5517,10.6179,5503.7655
5518,8.3587,5507.0345
5519,7.6084,5508.3472
5520,12.264,5511.0988
5521,3.2783,5513.0866
5522,6.9756,5513.1924
5523,6.9952,5513.2389
5524,18.0727,5515.8932
5525,3.0927,5517.0345
5526,2.581,5517.3675
5527,19.3967,5517.6458
5528,12.6658,5518.3213
5529,1.1024,5519.4038
5530,2.0203,5519.5634
5531,6.6006,5520.9742
5532,11.5779,5521.8856
5533,16.4207,5522.8721
5534,10.6842,5525.3982
5535,16.6342,5527.1139
5536,19.7913,5527.5629
5537,1.8928,5527.5928
5538,16.2237,5527.8163
5539,16.4964,5529.3989
5540,16.2297,5529.5061
5541,1.0679,5531.7015
5542,11.6359,5532.1177
5543,16.0165,5532.2574
5544,1.8088,5533.1414
5545,15.3798,5533.5875
5546,11.1769,5534.9495
5547,7.5067,5535.0121
5548,8.7985,5535.244
5549,2.3886,5535.4748
5550,1.1129,5535.6478
5551,5.0617,5536.5285
5552,18.0791,5537.8398
5553,17.4639,5539.4993
5554,5.5033,5541.1711
5555,17.0463,5541.1882
5556,17.5072,5543.6116
5557,18.1061,5543.653
5558,18.6348,5545.6849
5559,13.088,5545.9244
5560,15.2115,5547.3318
5561,1.6503,5547.8998
5562,17.3288,5550.7989
5563,14.4738,5551.6036
5564,19.3235,5552.131
5565,8.7132,5553.4267
5566,10.6944,5554.5909
5567,14.7959,5555.0777
5568,7.9053,5555.5148
5569,2.7358,5556.9505
5570,5.3152,5557.461
5571,7.5822,5558.394
5572,9.091,5558.5818
5573,17.9567,5558.7519
5574,19.798,5559.197
5575,12.9091,5560.249
5576,9.9731,5560.3173
5577,10.5571,5562.9742
5578,1.0665,5563.8425
5579,7.9595,5565.0428
5580,8.5146,5565.9784
5581,8.9038,5566.5809
5582,2.2373,5567.7412
5583,16.8461,5568.2714
5584,11.674,5569.7889
5585,4.9859,5571.5597
5586,9.8044,5572.4407
5587,5.896,5573.1044
5588,7.6631,5573.93
5589,8.1842,5574.6293
5590,15.7542,5575.2182
5591,9.9296,5577.7149
5592,14.1672,5577.814
5593,2.1518,5578.0467
5594,4.7984,5578.2537
5595,8.7851,5578.5379
5596,14.6673,5579.5678
5597,7.8325,5579.6444
5598,4.5441,5582.3056
5599,13.739,5583.147
5600,19.395,5584.0877
5601,2.6375,5585.0172
5602,5.1329,5585.737
5603,14.485,5587.2166
5604,14.3616,5587.909
5605,19.8475,5589.0283
5606,16.9636,5590.0434
5607,15.1804,5591.0326
5608,2.1098,5591.2874
5609,6.0274,5591.8963
5610,5.9642,5592.6484
5611,17.238,5593.6425
5612,3.6542,5593.7821
5613,14.2345,5594.9859
5614,13.8788,5595.2127
5615,2.478,5596.121
5616,7.6021,5597.1128
5617,17.1816,5598.3767
5618,8.7627,5598.8341
5619,3.5027,5599.3253
5620,4.2922,5599.7595
5621,17.22,5603.8359
5622,7.0755,5604.0277
5623,9.9032,5605.9116
5624,10.7795,5608.8911
5625,15.9785,5609.7566
5626,3.807,5612.6297
5627,2.507,5613.1592
5628,11.9041,5613.2583
5629,1.8578,5614.5077
5630,2.1981,5615.1273
5631,10.4783,5615.5899
5632,13.5829,5616.0937
5633,14.541,5617.6085
5634,4.8283,5619.1102
5635,12.2613,5620.4538
5636,16.6293,5622.0123
5637,5.5461,5622.6066
5638,18.4116,5623.715
5639,8.9493,5624.6225
5640,11.1955,5624.7978
5641,12.9084,5625.1749
5642,13.696,5625.8409
5643,6.5759,5626.0747
5644,19.4751,5628.2304
5645,19.5652,5629.8935
5646,8.3319,5630.1757
5647,18.018,5632.6034
5648,5.6285,5634.5501
5649,16.9842,5634.5769
5650,7.5771,5635.0681
5651,14.8458,5635.1832
5652,10.576,5638.0142
5653,2.6674,5638.8045
5654,17.9916,5639.7167
5655,12.4383,5642.8904
5656,15.5707,5644.4806
5657,7.9138,5646.9229
5658,16.5914,5647.5058
5659,16.3192,5648.019
5660,12.5477,5651.0239
5661,3.9904,5651.9448
5662,2.7686,5652.9159
5663,19.0779,5652.9179
5664,13.4368,5655.82
5665,5.2723,5657.6453
5666,8.2317,5657.8445
5667,3.6569,5660.015
5668,18.6217,5660.1734
5669,5.7746,5661.1193
5670,2.9342,5661.7634
5671,2.1361,5662.9735
5672,7.552,5663.2678
5673,19.8329,5663.5717
5674,14.912,5663.6683
5675,10.7868,5664.4099
5676,1.3622,5666.1924
5677,1.4043,5666.6705
5678,8.2179,5666.7201
5679,11.2392,5667.197
5680,13.7584,5668.2719
5681,4.2221,5668.7566
5682,7.6826,5671.0516
5683,12.5635,5671.2912
5684,1.9121,5671.3616
5685,17.4605,5672.1688
5686,16.6097,5674.389
5687,9.2338,5676.6769
5688,15.2356,5676.6842
5689,3.3263,5676.8932
5690,19.3718,5677.1239
5691,4.3072,5677.2096
5692,12.2371,5679.858
5693,17.2965,5680.1676
5694,18.0535,5680.3578
5695,12.0386,5683.6811
5696,1.1356,5683.898
5697,9.3759,5684.6529
5698,5.5588,5684.8219
5699,19.5627,5684.9898
5700,16.6542,5686.1263
5701,14.4812,5688.6761
5702,5.7082,5691.2834
5703,1.8127,5691.6351
5704,15.7342,5692.2005
5705,15.7683,5692.3713
5706,18.0121,5693.2336
5707,16.6295,5693.6947
